2023, 7, 8, 5, 14, 5, 1, 0,3.590899
2023, 7, 8, 5, 14, 5, 1, 0,3.552227
2023, 7, 8, 5, 14, 5, 1, 0,3.586065
2023, 7, 8, 5, 14, 6, 1, 0,3.594122
2023, 7, 8, 5, 14, 7, 1, 0,3.605402
2023, 7, 8, 5, 14, 8, 1, 0,3.592511
2023, 7, 8, 5, 14, 9, 1, 0,3.597345
2023, 7, 8, 5, 14, 10, 1, 0,3.590899
2023, 7, 8, 5, 14, 11, 1, 0,3.60379
2023, 7, 8, 5, 14, 12, 1, 0,3.590899
2023, 7, 8, 5, 14, 13, 1, 0,3.592511
2023, 7, 8, 5, 14, 14, 1, 0,3.605402
2023, 7, 8, 5, 14, 15, 1, 0,3.598956
2023, 7, 8, 5, 14, 16, 1, 0,3.613458
2023, 7, 8, 5, 14, 17, 1, 0,3.600568
2023, 7, 8, 5, 14, 18, 1, 0,3.589288
2023, 7, 8, 5, 14, 19, 1, 0,3.592511
2023, 7, 8, 5, 14, 20, 1, 0,3.600568
2023, 7, 8, 5, 14, 21, 1, 0,3.598956
2023, 7, 8, 5, 14, 22, 1, 0,3.586065
2023, 7, 8, 5, 14, 23, 1, 0,3.594122
2023, 7, 8, 5, 14, 24, 1, 0,3.594122
2023, 7, 8, 5, 14, 25, 1, 0,3.584454
2023, 7, 8, 5, 14, 26, 1, 0,3.597345
2023, 7, 8, 5, 14, 27, 1, 0,3.584454
2023, 7, 8, 5, 14, 28, 1, 0,3.584454
2023, 7, 8, 5, 14, 29, 1, 0,3.598956
2023, 7, 8, 5, 14, 30, 1, 0,3.581231
2023, 7, 8, 5, 14, 31, 1, 0,3.590899
2023, 7, 8, 5, 14, 32, 1, 0,3.592511
2023, 7, 8, 5, 14, 33, 1, 0,3.597345
2023, 7, 8, 5, 14, 34, 1, 0,3.592511
2023, 7, 8, 5, 14, 35, 2, 0,3.578009
2023, 7, 8, 5, 14, 36, 2, 0,3.578009
2023, 7, 8, 5, 14, 37, 2, 0,3.587677
2023, 7, 8, 5, 14, 38, 2, 0,3.578009
2023, 7, 8, 5, 14, 39, 2, 0,3.576397
2023, 7, 8, 5, 14, 40, 2, 0,3.590899
2023, 7, 8, 5, 14, 41, 2, 0,3.576397
2023, 7, 8, 5, 14, 42, 2, 0,3.584454
2023, 7, 8, 5, 14, 43, 2, 0,3.581231
2023, 7, 8, 5, 14, 44, 2, 0,3.586065
2023, 7, 8, 5, 14, 45, 2, 0,3.573174
2023, 7, 8, 5, 14, 46, 2, 0,3.586065
2023, 7, 8, 5, 14, 47, 2, 0,3.574786
2023, 7, 8, 5, 14, 48, 2, 0,3.573174
2023, 7, 8, 5, 14, 49, 2, 0,3.587677
2023, 7, 8, 5, 14, 50, 2, 0,3.573174
2023, 7, 8, 5, 14, 51, 2, 0,3.581231
2023, 7, 8, 5, 14, 52, 2, 0,3.586065
2023, 7, 8, 5, 14, 53, 2, 0,3.573174
2023, 7, 8, 5, 14, 54, 2, 0,3.571563
2023, 7, 8, 5, 14, 55, 2, 0,3.568341
2023, 7, 8, 5, 14, 56, 3, 0,3.578009
2023, 7, 8, 5, 14, 57, 3, 0,3.574786
2023, 7, 8, 5, 14, 58, 3, 0,3.573174
2023, 7, 8, 5, 14, 59, 3, 0,3.57962
2023, 7, 8, 5, 15, 0, 3, 0,3.571563
2023, 7, 8, 5, 15, 1, 3, 0,3.584454
2023, 7, 8, 5, 15, 2, 3, 0,3.565118
2023, 7, 8, 5, 15, 3, 3, 0,3.568341
2023, 7, 8, 5, 15, 4, 3, 0,3.576397
2023, 7, 8, 5, 15, 5, 3, 0,3.569952
2023, 7, 8, 5, 15, 6, 3, 0,3.57962
2023, 7, 8, 5, 15, 7, 3, 0,3.578009
2023, 7, 8, 5, 15, 8, 3, 0,3.565118
2023, 7, 8, 5, 15, 9, 3, 0,3.563506
2023, 7, 8, 5, 15, 10, 3, 0,3.571563
2023, 7, 8, 5, 15, 11, 3, 0,3.571563
2023, 7, 8, 5, 15, 12, 3, 0,3.561895
2023, 7, 8, 5, 15, 13, 3, 0,3.574786
2023, 7, 8, 5, 15, 14, 3, 0,3.563506
2023, 7, 8, 5, 15, 15, 3, 0,3.578009
2023, 7, 8, 5, 15, 16, 4, 0,3.563506
2023, 7, 8, 5, 15, 17, 4, 0,3.565118
2023, 7, 8, 5, 15, 18, 4, 0,3.571563
2023, 7, 8, 5, 15, 19, 4, 0,3.568341
2023, 7, 8, 5, 15, 20, 4, 0,3.566729
2023, 7, 8, 5, 15, 21, 4, 0,3.565118
2023, 7, 8, 5, 15, 22, 4, 0,3.563506
